{'projects_failed': 0, 'tests': 4, 'tests_passed': 4, 'tests_failed': 0, 'random_failed': 0}
./generated/test_BloodAxe_pytorch_toolbelt.py:['test_004', 'test_006', 'test_013', 'test_021', 'test_052', 'test_059', 'test_070']
./generated/test_Bobo_y_flexible_yolov5.py:['test_001', 'test_008', 'test_019', 'test_044', 'test_048']
./generated/test_bowenc0221_panoptic_deeplab.py:['test_007', 'test_010']
./generated/test_bshall_VectorQuantizedCPC.py:['test_001']
./generated/test_bubbliiiing_retinanet_pytorch.py:['test_005']
./generated/test_bubbliiiing_yolov4_pytorch.py:['test_005']
./generated/test_bubbliiiing_yolov5_pytorch.py:['test_003']
./generated/test_bubbliiiing_yolox_pytorch.py:['test_002', 'test_006']
./generated/test_BUPT_GAMMA_OpenHGNN.py:['test_000', 'test_005', 'test_018', 'test_019']
./generated/test_by2101_OpenASR.py:['test_001']
./generated/test_Cadene_pretrained_models_pytorch.py:['test_002']
./generated/test_Cadene_skip_thoughts_torch.py:['test_000']
./generated/test_Cai_Yichao_torch_backbones.py:['test_002']
./generated/test_cardwing_Codes_for_IntRA_KD.py:['test_006', 'test_007']
./generated/test_catalyst_team_catalyst.py:['test_005', 'test_008', 'test_013', 'test_021', 'test_027', 'test_033', 'test_035', 'test_044']
./generated/test_CDOTAD_AlphaGAN_Matting.py:['test_001', 'test_003', 'test_005']
./generated/test_cedias_Hierarchical_Sentiment.py:['test_000']
./generated/test_chaeyoung_lee_pytorch_CAM.py:['test_001']
./generated/test_chaiyujin_glow_pytorch.py:['test_000', 'test_001']
./generated/test_ChargedMonk_Social_Distancing_using_YOLOv5.py:['test_007']
./generated/test_chengchunhsu_EveryPixelMatters.py:['test_000', 'test_003', 'test_011', 'test_017']
./generated/test_chenjun2hao_Bert_OCR_pytorch.py:['test_002']
./generated/test_chenjun2hao_DDRNet_pytorch.py:['test_002', 'test_003']
./generated/test_ChenRocks_UNITER.py:['test_003', 'test_005']
./generated/test_chenyuntc_PyTorchText.py:['test_000']
./generated/test_chou141253_FGVC_PIM.py:['test_005', 'test_012', 'test_014', 'test_043']
./generated/test_ChristophReich1996_Swin_Transformer_V2.py:['test_001']
./generated/test_chunbolang_BAM.py:['test_000']
./generated/test_clcarwin_sphereface_pytorch.py:['test_000']
./generated/test_cleardusk_3DDFA_V2.py:['test_004', 'test_011']
./generated/test_clementchadebec_benchmark_VAE.py:['test_000']
./generated/test_clovaai_dmfont.py:['test_000', 'test_005']
./generated/test_clovaai_frostnet.py:['test_000', 'test_013', 'test_017', 'test_021', 'test_038']
./generated/test_clovaai_lffont.py:['test_006', 'test_007', 'test_010']
./generated/test_clovaai_rebias.py:['test_006']
./generated/test_clovaai_stargan_v2.py:['test_004', 'test_006']
./generated/test_CLUEbenchmark_CLUE.py:['test_001']
./generated/test_codertimo_BERT_pytorch.py:['test_009']
./generated/test_codeslake_RefVSR.py:['test_002', 'test_008']
./generated/test_CoinCheung_BiSeNet.py:['test_005', 'test_012']
./generated/test_CoinCheung_pytorch_loss.py:['test_001']
./generated/test_ContinualAI_avalanche.py:['test_004', 'test_008']
./generated/test_cornellius_gp_gpytorch.py:['test_001']
./generated/test_cosmic_cortex_pytorch_UNet.py:['test_012']
./generated/test_cpnota_autonomous_learning_library.py:['test_001']
./generated/test_crcrpar_pytorch_sngan_projection.py:['test_001', 'test_002']
./generated/test_crowsonkb_k_diffusion.py:['test_003']
./generated/test_crowsonkb_v_diffusion_pytorch.py:['test_000', 'test_001']
./generated/test_csdongxian_AWP.py:['test_003']
./generated/test_csqiangwen_DeepFillv2_Pytorch.py:['test_002']
./generated/test_cszn_KAIR.py:['test_012', 'test_027', 'test_031', 'test_036']
./generated/test_CuriousAI_mean_teacher.py:['test_000']
./generated/test_cwq159_PyTorch_Spiking_YOLOv3.py:['test_000']
./generated/test_CyberZHG_torch_multi_head_attention.py:['test_000']
./generated/test_Cysu_open_reid.py:['test_000']
./generated/test_czczup_URST.py:['test_001', 'test_042', 'test_043', 'test_049']
./generated/test_czq142857_BSP_NET_pytorch.py:['test_001']
./generated/test_daili0015_ModelFeast.py:['test_006', 'test_014']
./generated/test_dawnranger_pytorch_AGNN.py:['test_001']
./generated/test_dbiir_UER_py.py:['test_000']
./generated/test_dbolya_yolact.py:['test_003']
./generated/test_deepcam_cn_yolov5_face.py:['test_013', 'test_017']
./generated/test_deepinsight_insightface.py:['test_003', 'test_005', 'test_010', 'test_018', 'test_021', 'test_027', 'test_057']
./generated/test_deepsphere_deepsphere_pytorch.py:['test_006']
./generated/test_DeepVAC_deepvac.py:['test_001', 'test_047']
./generated/test_demi6od_ChatBot.py:['test_001']
./generated/test_DengBoCong_text_similarity.py:['test_008', 'test_009']
./generated/test_DerrickWang005_CRIS_pytorch.py:['test_002', 'test_003']
./generated/test_diegma_graph_2_text.py:['test_003', 'test_010']
./generated/test_Diego999_pyGAT.py:['test_000', 'test_002']
./generated/test_digantamisra98_Echo.py:['test_000', 'test_016']
./generated/test_dipjyoti92_SC_WaveRNN.py:['test_006']
./generated/test_d_li14_face_attribute_prediction.py:['test_003']
./generated/test_dllllb_pytorch_lifestream.py:['test_001', 'test_008', 'test_018', 'test_020']
./generated/test_DocF_multispectral_object_detection.py:['test_014']
./generated/test_dragen1860_Deep_Learning_with_PyTorch_Tutorials.py:['test_002', 'test_005']
./generated/test_dragen1860_MAML_Pytorch.py:['test_001', 'test_002']
./generated/test_dr_costas_mad_twinnet.py:['test_002', 'test_003']
./generated/test_dreamhomes_PyTorch_GNNs.py:['test_000']
./generated/test_dreamquark_ai_tabnet.py:['test_005']
./generated/test_drorlab_gvp_pytorch.py:['test_000']
./generated/test_DrSleep_light_weight_refinenet.py:['test_001']
./generated/test_D_X_Y_landmark_detection.py:['test_000', 'test_006']
./generated/test_easezyc_deep_transfer_learning.py:['test_004']
./generated/test_easezyc_Multitask_Recommendation_Library.py:['test_000']
./generated/test_ecnuycxie_DG_Font.py:['test_000', 'test_003']
./generated/test_egorzakharov_PerceptualGAN.py:['test_001']
./generated/test_eladhoffer_seq2seq_pytorch.py:['test_000', 'test_001', 'test_002', 'test_004', 'test_011']
./generated/test_elbayadm_attn2d.py:['test_008', 'test_015', 'test_018', 'test_021', 'test_028', 'test_035']
./generated/test_ELEKTRONN_elektronn3.py:['test_002', 'test_003', 'test_011', 'test_024', 'test_025', 'test_039']
./generated/test_ellisdg_3DUnetCNN.py:['test_008']
./generated/test_ElvishElvis_68_Retinaface_Pytorch_version.py:['test_000', 'test_001', 'test_013']
./generated/test_Epiphqny_Multiple_instance_learning.py:['test_000']
./generated/test_Eric_mingjie_network_slimming.py:['test_000']
./generated/test_Eric_mingjie_rethinking_network_pruning.py:['test_000']
./generated/test_Ericonaldo_ILSwiss.py:['test_000']
./generated/test_eriklindernoren_PyTorch_GAN.py:['test_004']
./generated/test_ermongroup_SDEdit.py:['test_000']
./generated/test_esceptico_perceiver_io.py:['test_000']
./generated/test_facebookresearch_ClassyVision.py:['test_012', 'test_020', 'test_029']
./generated/test_facebookresearch_denoiser.py:['test_000', 'test_003', 'test_006']
./generated/test_facebookresearch_dino.py:['test_000']
./generated/test_facebookresearch_fairscale.py:['test_000', 'test_017']
./generated/test_facebookresearch_fairseq.py:['test_000', 'test_004', 'test_008', 'test_015', 'test_020', 'test_033', 'test_038', 'test_051', 'test_063', 'test_065']
./generated/test_facebookresearch_fastMRI.py:['test_002', 'test_006', 'test_014']
./generated/test_facebookresearch_higher.py:['test_003']
./generated/test_facebookresearch_maskrcnn_benchmark.py:['test_000', 'test_002', 'test_012']
./generated/test_facebookresearch_multimodal.py:['test_000', 'test_002', 'test_004', 'test_009', 'test_011', 'test_020']
./generated/test_facebookresearch_pycls.py:['test_000']
./generated/test_facebookresearch_pytext.py:['test_001', 'test_011']
./generated/test_facebookresearch_pytorch3d.py:['test_007', 'test_012', 'test_013']
./generated/test_facebookresearch_PyTorch_BigGraph.py:['test_000']
./generated/test_facebookresearch_pytorchvideo.py:['test_011', 'test_019', 'test_025']
./generated/test_facebookresearch_svoice.py:['test_004']
./generated/test_facebookresearch_TimeSformer.py:['test_002', 'test_004']
./generated/test_facebookresearch_UnsupervisedDecomposition.py:['test_000']
./generated/test_Fafa_DL_Awesome_Backbones.py:['test_001', 'test_012']
./generated/test_fangchangma_self_supervised_depth_completion.py:['test_000']
./generated/test_fangwei123456_spikingjelly.py:['test_000', 'test_007', 'test_038', 'test_043']
./generated/test_fastnlp_fastHan.py:['test_000']
./generated/test_FENGShuanglang_Pytorch_Medical_Segmention_Template.py:['test_004']
./generated/test_fidler_lab_defgrid_release.py:['test_007']
./generated/test_flairNLP_flair.py:['test_002']
./generated/test_fmu2_PyTorch_MAML.py:['test_000', 'test_001', 'test_002']
./generated/test_fredzzhang_upt.py:['test_000']
./generated/test_freewym_espresso.py:['test_000', 'test_004', 'test_009', 'test_016', 'test_020', 'test_031', 'test_032', 'test_037', 'test_050', 'test_060', 'test_063']
./generated/test_frotms_PaddleOCR2Pytorch.py:['test_000', 'test_004', 'test_012', 'test_020', 'test_046', 'test_049']
./generated/test_funcwj_deep_clustering.py:['test_000']
./generated/test_fungtion_DSN.py:['test_001']
./generated/test_g6ling_Reinforcement_Learning_Pytorch_Cartpole.py:['test_000']
./generated/test_GaParmar_clean_fid.py:['test_000']
./generated/test_genforce_genforce.py:['test_004']
./generated/test_georgian_io_Knowledge_Distillation_Toolkit.py:['test_006', 'test_008', 'test_012', 'test_017', 'test_022']
./generated/test_ggjy_DeFeat_pytorch.py:['test_001', 'test_002', 'test_019']
./generated/test_ggjy_HitDet_pytorch.py:['test_002', 'test_003', 'test_005', 'test_022']
./generated/test_github_pengge_PyTorch_progressive_growing_of_gans.py:['test_001', 'test_004']
./generated/test_gjy3035_C_3_Framework.py:['test_014']
./generated/test_gm19900510_Pytorch_Retina_License_Plate.py:['test_010']
./generated/test_gmalivenko_pytorch2keras.py:['test_002']
./generated/test_gmftbyGMFTBY_OpenDialog.py:['test_002']
./generated/test_GMvandeVen_continual_learning.py:['test_007', 'test_008', 'test_009', 'test_012']
./generated/test_google_research_big_transfer.py:['test_000']
./generated/test_google_research_torchsde.py:['test_000', 'test_003']
./generated/test_GRAAL_Research_poutyne.py:['test_001', 'test_002']
./generated/test_gram_ai_capsule_networks.py:['test_000']
./generated/test_graykode_gpt_2_Pytorch.py:['test_000']
./generated/test_greentfrapp_lucent.py:['test_000']
./generated/test_guanfuchen_semseg.py:['test_039']
./generated/test_guotong1988_NL2SQL_RULE.py:['test_000']
./generated/test_GuyTevet_motion_diffusion_model.py:['test_004', 'test_006']
./generated/test_gwinndr_MusicTransformer_Pytorch.py:['test_001']
./generated/test_Ha0Tang_LGGAN.py:['test_001']
./generated/test_hackiey_keypoints.py:['test_000']
./generated/test_haitongli_knowledge_distillation_pytorch.py:['test_002']
./generated/test_haotian_liu_yolact_edge.py:['test_005', 'test_011']
./generated/test_Harry24k_adversarial_attacks_pytorch.py:['test_000', 'test_003', 'test_022']
./generated/test_harryhan618_LaneNet.py:['test_000']
./generated/test_HaSai666_rec_pangu.py:['test_000']
./generated/test_hav4ik_Hydra.py:['test_001', 'test_003', 'test_007']
./generated/test_havakv_pycox.py:['test_000']
./generated/test_HawkAaron_E2E_ASR.py:['test_002']
./generated/test_Hawkeye_FineGrained_Hawkeye.py:['test_010', 'test_013', 'test_024']
./generated/test_HazyResearch_butterfly.py:['test_004', 'test_007', 'test_021']
./generated/test_hdjang_Feature_Selective_Anchor_Free_Module_for_Single_Shot_Object_Detection.py:['test_000', 'test_001', 'test_003', 'test_012']
./generated/test_hendrycks_robustness.py:['test_002', 'test_004']
./generated/test_heshuting555_NAIC_Person_ReID_DMT.py:['test_001']
./generated/test_hh23333_PVPM.py:['test_012', 'test_021', 'test_032', 'test_059']
./generated/test_hichenway_stock_predict_with_LSTM.py:['test_000']
./generated/test_hikvision_research_skelact.py:['test_005']
./generated/test_himashi92_VT_UNet.py:['test_002', 'test_003', 'test_013']
./generated/test_hirofumi0810_neural_sp.py:['test_002', 'test_005']
./generated/test_hit_thusz_RookieCJ_FullSubNet_plus.py:['test_004']
./generated/test_hkchengrex_CascadePSP.py:['test_002']
./generated/test_hkchengrex_XMem.py:['test_000', 'test_004', 'test_013', 'test_015', 'test_023']
./generated/test_HKUST_KnowComp_MnemonicReader.py:['test_003']
./generated/test_HomebrewNLP_revlib.py:['test_004', 'test_005']
./generated/test_HonglinChu_SiamTrackers.py:['test_004', 'test_019', 'test_021']
./generated/test_hou_yz_MVDet.py:['test_001']
./generated/test_HowieMa_DeepSORT_YOLOv5_Pytorch.py:['test_011']
./generated/test_HRNet_HRNet_Bottom_Up_Pose_Estimation.py:['test_002']
./generated/test_huanglianghua_siamfc_pytorch.py:['test_000', 'test_005']
./generated/test_HUANGLIZI_LViT.py:['test_001', 'test_009']
./generated/test_hubutui_DiceLoss_PyTorch.py:['test_001']
./generated/test_huggingface_accelerate.py:['test_001']
./generated/test_huggingface_pytorch_openai_transformer_lm.py:['test_000', 'test_001']
./generated/test_huggingface_torchMoji.py:['test_000']
./generated/test_hunkim_PyTorchZeroToAll.py:['test_000']
./generated/test_husnejahan_DeepAR_pytorch.py:['test_000']
./generated/test_hyk1996_Single_Human_Parsing_LIP.py:['test_001']
./generated/test_HypoX64_DeepMosaics.py:['test_004', 'test_007']
./generated/test_hysts_pytorch_image_classification.py:['test_004']
./generated/test_hysts_pytorch_shake_shake.py:['test_002']
./generated/test_hyunwoongko_transformer.py:['test_000']
./generated/test_iceychris_LibreASR.py:['test_000', 'test_001']
./generated/test_IDEA_CCNL_Fengshenbang_LM.py:['test_000', 'test_002', 'test_007', 'test_018']
./generated/test_IDEA_Research_detrex.py:['test_003']
./generated/test_idiap_fast_transformers.py:['test_004']
./generated/test_IDKiro_CBDNet_pytorch.py:['test_003']
./generated/test_IDKiro_StarEnhancer.py:['test_001']
./generated/test_ifzhang_ByteTrack.py:['test_002', 'test_007', 'test_012']
./generated/test_ikostrikov_pytorch_flows.py:['test_003', 'test_004', 'test_006', 'test_007']
./generated/test_ildoonet_cutmix.py:['test_001']
./generated/test_ildoonet_pytorch_randaugment.py:['test_007']
./generated/test_ImCharlesY_AdaInt.py:['test_002', 'test_008']
./generated/test_implus_PytorchInsight.py:['test_001', 'test_018']
./generated/test_InterDigitalInc_CompressAI.py:['test_001', 'test_004']
./generated/test_INVOKERer_DeepRFT.py:['test_010', 'test_013']
./generated/test_iscyy_yoloair.py:['test_014', 'test_028', 'test_031', 'test_032', 'test_038', 'test_043', 'test_102', 'test_109', 'test_125', 'test_170']
./generated/test_isl_org_Open3D_ML.py:['test_008', 'test_009', 'test_014']
./generated/test_ivannz_cplxmodule.py:['test_000', 'test_001']
./generated/test_ivclab_CPG.py:['test_000']
./generated/test_iwasaki_kenta_keita.py:['test_001', 'test_004']
./generated/test_jankrepl_deepdow.py:['test_005', 'test_013', 'test_014']
./generated/test_Janspiry_Palette_Image_to_Image_Diffusion_Models.py:['test_004', 'test_005']
./generated/test_jayleicn_ClipBERT.py:['test_003']
./generated/test_jayleicn_moment_detr.py:['test_000', 'test_002']
./generated/test_jayleicn_TVRetrieval.py:['test_000']
./generated/test_jaywalnut310_glow_tts.py:['test_001', 'test_003']
./generated/test_jeya_maria_jose_Medical_Transformer.py:['test_002']
./generated/test_jfzhang95_pytorch_deeplab_xception.py:['test_002']
./generated/test_Jianf_Wang_NP_Match.py:['test_002']
./generated/test_jiangnanboy_albert_lstm_crf_ner.py:['test_003']
./generated/test_jiasenlu_NeuralBabyTalk.py:['test_000', 'test_002']
./generated/test_jiasenlu_visDial_pytorch.py:['test_000']
./generated/test_jinfagang_alfred.py:['test_002']
./generated/test_JingyunLiang_FKP.py:['test_020']
./generated/test_JingyunLiang_MANet.py:['test_003', 'test_004']
./generated/test_jinserk_pytorch_asr.py:['test_002', 'test_009']
./generated/test_jiupinjia_SkyAR.py:['test_000', 'test_001']
./generated/test_jiupinjia_stylized_neural_painting.py:['test_000', 'test_007']
./generated/test_j_min_CLIP_Caption_Reward.py:['test_000', 'test_001', 'test_005', 'test_012']
./generated/test_JonasSchult_Mask3D.py:['test_003']
./generated/test_jrzaurin_pytorch_widedeep.py:['test_004', 'test_008', 'test_016', 'test_019']
./generated/test_JUGGHM_OREPA_CVPR2022.py:['test_001', 'test_005']
./generated/test_junleen_RainNet.py:['test_003']
./generated/test_JunlinHan_DCLGAN.py:['test_005', 'test_007', 'test_008']
./generated/test_Junshk_CinCGAN_pytorch.py:['test_004']
./generated/test_junyanz_VON.py:['test_004']
./generated/test_jurgisp_pydreamer.py:['test_006']
./generated/test_Justin1904_TensorFusionNetworks.py:['test_001']
./generated/test_jwyang_graph_rcnn_pytorch.py:['test_000', 'test_002', 'test_008', 'test_018']
./generated/test_jzbontar_pixelcnn_pytorch.py:['test_000']
./generated/test_k2_fsa_sherpa.py:['test_000']
./generated/test_KaiyangZhou_Dassl_pytorch.py:['test_011', 'test_013', 'test_017', 'test_021']
./generated/test_KaiyangZhou_deep_person_reid.py:['test_012', 'test_020', 'test_030', 'test_055']
./generated/test_kakaobrain_minDALL_E.py:['test_001']
./generated/test_kamalesh0406_Audio_Classification.py:['test_000']
./generated/test_kamenbliznashki_normalizing_flows.py:['test_008', 'test_009']
./generated/test_kamo_naoyuki_pytorch_convolutional_rnn.py:['test_000', 'test_001']
./generated/test_karfly_learnable_triangulation_pytorch.py:['test_003', 'test_006']
./generated/test_karpathy_minGPT.py:['test_000']
./generated/test_keitakurita_Better_LSTM_PyTorch.py:['test_000']
./generated/test_kekmodel_FixMatch_pytorch.py:['test_002']
./generated/test_kemaloksuz_aLRPLoss.py:['test_000', 'test_001', 'test_015']
./generated/test_kenshohara_3D_ResNets_PyTorch.py:['test_001', 'test_003']
./generated/test_keonlee9420_Comprehensive_E2E_TTS.py:['test_002', 'test_009']
./generated/test_kevinlu1211_pytorch_unet_resnet_50_encoder.py:['test_002']
./generated/test_kevinzakka_torchkit.py:['test_000', 'test_003', 'test_006']
./generated/test_Khrylx_RFC.py:['test_001']
./generated/test_kmeng01_rome.py:['test_000', 'test_001']
./generated/test_knazeri_edge_connect.py:['test_003']
./generated/test_krrish94_nerf_pytorch.py:['test_000']
./generated/test_kuangliu_pytorch_cifar.py:['test_006']
./generated/test_kuan_wang_pytorch_mobilenet_v3.py:['test_004']
./generated/test_kumar_shridhar_PyTorch_BayesianCNN.py:['test_001']
./generated/test_kuprel_min_dalle.py:['test_000']
./generated/test_kwotsin_mimicry.py:['test_000']
./generated/test_L1aoXingyu_pytorch_beginner.py:['test_001']
./generated/test_labmlai_neox.py:['test_001']
./generated/test_laddie132_Match_LSTM.py:['test_007', 'test_009']
./generated/test_layumi_Person_reID_baseline_pytorch.py:['test_005']
./generated/test_learnables_learn2learn.py:['test_001', 'test_014']
./generated/test_learning_at_home_hivemind.py:['test_002']
./generated/test_leehomyc_mixup_pytorch.py:['test_002']
./generated/test_LEEYOONHYUNG_BVAE_TTS.py:['test_000']
./generated/test_leftthomas_SRGAN.py:['test_004', 'test_005']
./generated/test_leonardblier_alrao.py:['test_000']
./generated/test_leoshine_Spherical_Regression.py:['test_002']
./generated/test_lescientifik_open_brats2020.py:['test_004', 'test_006']
./generated/test_lezcano_geotorch.py:['test_000', 'test_003']
./generated/test_lhwcv_mlsd_pytorch.py:['test_000', 'test_005']
./generated/test_lightaime_deep_gcns_torch.py:['test_006']
./generated/test_lightly_ai_lightly.py:['test_000', 'test_003', 'test_004', 'test_007', 'test_011']
